example_id_A,example_id_B,kind,category,question_index,reason
5035,4927,control,Gender_identity,47,entity_overlap_not_one
5035,4931,control,Gender_identity,47,entity_overlap_not_one
5035,4935,control,Gender_identity,47,entity_overlap_not_one
5035,4939,control,Gender_identity,47,entity_overlap_not_one
5035,4943,control,Gender_identity,47,entity_overlap_not_one
5035,4947,control,Gender_identity,47,entity_overlap_not_one
5035,4951,control,Gender_identity,47,entity_overlap_not_one
5035,4955,control,Gender_identity,47,entity_overlap_not_one
5035,4959,control,Gender_identity,47,entity_overlap_not_one
5035,4963,control,Gender_identity,47,entity_overlap_not_one
5035,4967,control,Gender_identity,47,entity_overlap_not_one
5035,4971,control,Gender_identity,47,entity_overlap_not_one
5035,4975,control,Gender_identity,47,entity_overlap_not_one
5035,4979,control,Gender_identity,47,entity_overlap_not_one
5035,4983,control,Gender_identity,47,entity_overlap_not_one
5035,4987,control,Gender_identity,47,entity_overlap_not_one
5035,4991,control,Gender_identity,47,entity_overlap_not_one
5035,4995,control,Gender_identity,47,entity_overlap_not_one
5035,4999,control,Gender_identity,47,entity_overlap_not_one
5035,5003,control,Gender_identity,47,entity_overlap_not_one
5035,5007,control,Gender_identity,47,entity_overlap_not_one
5035,5011,control,Gender_identity,47,entity_overlap_not_one
5035,5015,control,Gender_identity,47,entity_overlap_not_one
5035,5019,control,Gender_identity,47,entity_overlap_not_one
5035,5023,control,Gender_identity,47,entity_overlap_not_one
5035,5027,control,Gender_identity,47,entity_overlap_not_one
5035,5031,control,Gender_identity,47,entity_overlap_not_one
5035,5039,control,Gender_identity,47,entity_overlap_not_one
5035,5043,control,Gender_identity,47,gold_not_swapped_entity
5035,5047,control,Gender_identity,47,context_diff_not_replacement
5035,5051,control,Gender_identity,47,gold_not_swapped_entity
5035,5055,control,Gender_identity,47,context_diff_not_replacement
5035,5059,control,Gender_identity,47,gold_not_swapped_entity
5035,5063,control,Gender_identity,47,context_diff_not_replacement
5035,5067,control,Gender_identity,47,gold_not_swapped_entity
5035,5071,control,Gender_identity,47,context_diff_not_replacement
5039,4875,control,Gender_identity,47,entity_overlap_not_one
5039,4879,control,Gender_identity,47,entity_overlap_not_one
5039,4883,control,Gender_identity,47,entity_overlap_not_one
5039,4887,control,Gender_identity,47,entity_overlap_not_one
5039,4891,control,Gender_identity,47,context_diff_not_replacement
5039,4895,control,Gender_identity,47,gold_not_swapped_entity
5039,4899,control,Gender_identity,47,entity_overlap_not_one
5039,4903,control,Gender_identity,47,entity_overlap_not_one
5039,4907,control,Gender_identity,47,entity_overlap_not_one
5039,4911,control,Gender_identity,47,entity_overlap_not_one
5039,4915,control,Gender_identity,47,entity_overlap_not_one
5039,4919,control,Gender_identity,47,entity_overlap_not_one
5039,4923,control,Gender_identity,47,entity_overlap_not_one
5039,4927,control,Gender_identity,47,entity_overlap_not_one
5039,4931,control,Gender_identity,47,entity_overlap_not_one
5039,4935,control,Gender_identity,47,entity_overlap_not_one
5039,4939,control,Gender_identity,47,entity_overlap_not_one
5039,4943,control,Gender_identity,47,entity_overlap_not_one
5039,4947,control,Gender_identity,47,entity_overlap_not_one
5039,4951,control,Gender_identity,47,entity_overlap_not_one
5039,4955,control,Gender_identity,47,entity_overlap_not_one
5039,4959,control,Gender_identity,47,entity_overlap_not_one
5039,4963,control,Gender_identity,47,entity_overlap_not_one
5039,4967,control,Gender_identity,47,entity_overlap_not_one
5039,4971,control,Gender_identity,47,entity_overlap_not_one
5039,4975,control,Gender_identity,47,entity_overlap_not_one
5039,4979,control,Gender_identity,47,entity_overlap_not_one
5039,4983,control,Gender_identity,47,entity_overlap_not_one
5039,4987,control,Gender_identity,47,entity_overlap_not_one
5039,4991,control,Gender_identity,47,entity_overlap_not_one
5039,4995,control,Gender_identity,47,entity_overlap_not_one
5039,4999,control,Gender_identity,47,entity_overlap_not_one
5039,5003,control,Gender_identity,47,entity_overlap_not_one
5039,5007,control,Gender_identity,47,entity_overlap_not_one
5039,5011,control,Gender_identity,47,entity_overlap_not_one
5039,5015,control,Gender_identity,47,entity_overlap_not_one
5039,5019,control,Gender_identity,47,entity_overlap_not_one
5039,5023,control,Gender_identity,47,entity_overlap_not_one
5039,5027,control,Gender_identity,47,entity_overlap_not_one
5039,5031,control,Gender_identity,47,entity_overlap_not_one
5039,5035,control,Gender_identity,47,entity_overlap_not_one
5039,5043,control,Gender_identity,47,replaced_span_not_entity1_sibling
5039,5051,control,Gender_identity,47,replaced_span_not_entity1_sibling
5039,5059,control,Gender_identity,47,replaced_span_not_entity1_sibling
5039,5067,control,Gender_identity,47,replaced_span_not_entity1_sibling
5043,4875,control,Gender_identity,47,entity_overlap_not_one
5043,4879,control,Gender_identity,47,entity_overlap_not_one
5043,4883,control,Gender_identity,47,entity_overlap_not_one
5043,4887,control,Gender_identity,47,entity_overlap_not_one
5043,4891,control,Gender_identity,47,entity_overlap_not_one
5043,4895,control,Gender_identity,47,entity_overlap_not_one
5043,4899,control,Gender_identity,47,entity_overlap_not_one
5043,4903,control,Gender_identity,47,entity_overlap_not_one
5043,4907,control,Gender_identity,47,entity_overlap_not_one
5043,4911,control,Gender_identity,47,entity_overlap_not_one
5043,4915,control,Gender_identity,47,entity_overlap_not_one
5043,4919,control,Gender_identity,47,entity_overlap_not_one
5043,4923,control,Gender_identity,47,entity_overlap_not_one
5043,4927,control,Gender_identity,47,entity_overlap_not_one
5043,4931,control,Gender_identity,47,entity_overlap_not_one
5043,4935,control,Gender_identity,47,entity_overlap_not_one
5043,4939,control,Gender_identity,47,entity_overlap_not_one
5043,4943,control,Gender_identity,47,entity_overlap_not_one
5043,4947,control,Gender_identity,47,entity_overlap_not_one
5043,4951,control,Gender_identity,47,entity_overlap_not_one
5043,4955,control,Gender_identity,47,entity_overlap_not_one
5043,4959,control,Gender_identity,47,entity_overlap_not_one
5043,4963,control,Gender_identity,47,entity_overlap_not_one
5043,4967,control,Gender_identity,47,entity_overlap_not_one
5043,4971,control,Gender_identity,47,entity_overlap_not_one
5043,4975,control,Gender_identity,47,entity_overlap_not_one
5043,4979,control,Gender_identity,47,entity_overlap_not_one
5043,4983,control,Gender_identity,47,entity_overlap_not_one
5043,4987,control,Gender_identity,47,entity_overlap_not_one
5043,4991,control,Gender_identity,47,entity_overlap_not_one
5043,4995,control,Gender_identity,47,entity_overlap_not_one
5043,4999,control,Gender_identity,47,entity_overlap_not_one
5043,5003,control,Gender_identity,47,entity_overlap_not_one
5043,5007,control,Gender_identity,47,entity_overlap_not_one
5043,5011,control,Gender_identity,47,entity_overlap_not_one
5043,5015,control,Gender_identity,47,entity_overlap_not_one
5043,5019,control,Gender_identity,47,entity_overlap_not_one
5043,5023,control,Gender_identity,47,entity_overlap_not_one
5043,5027,control,Gender_identity,47,entity_overlap_not_one
5043,5031,control,Gender_identity,47,entity_overlap_not_one
5043,5035,control,Gender_identity,47,gold_not_swapped_entity
5043,5039,control,Gender_identity,47,context_diff_not_replacement
5043,5047,control,Gender_identity,47,entity_overlap_not_one
5043,5051,control,Gender_identity,47,gold_not_swapped_entity
5043,5055,control,Gender_identity,47,context_diff_not_replacement
5043,5059,control,Gender_identity,47,gold_not_swapped_entity
5043,5063,control,Gender_identity,47,context_diff_not_replacement
5043,5067,control,Gender_identity,47,gold_not_swapped_entity
5043,5071,control,Gender_identity,47,context_diff_not_replacement
5047,4875,control,Gender_identity,47,entity_overlap_not_one
5047,4879,control,Gender_identity,47,entity_overlap_not_one
5047,4883,control,Gender_identity,47,entity_overlap_not_one
5047,4887,control,Gender_identity,47,entity_overlap_not_one
5047,4891,control,Gender_identity,47,entity_overlap_not_one
5047,4895,control,Gender_identity,47,entity_overlap_not_one
5047,4899,control,Gender_identity,47,entity_overlap_not_one
5047,4903,control,Gender_identity,47,entity_overlap_not_one
5047,4907,control,Gender_identity,47,entity_overlap_not_one
5047,4911,control,Gender_identity,47,entity_overlap_not_one
5047,4915,control,Gender_identity,47,entity_overlap_not_one
5047,4919,control,Gender_identity,47,entity_overlap_not_one
5047,4923,control,Gender_identity,47,entity_overlap_not_one
5047,4927,control,Gender_identity,47,entity_overlap_not_one
5047,4931,control,Gender_identity,47,entity_overlap_not_one
5047,4935,control,Gender_identity,47,entity_overlap_not_one
5047,4939,control,Gender_identity,47,entity_overlap_not_one
5047,4943,control,Gender_identity,47,entity_overlap_not_one
5047,4947,control,Gender_identity,47,entity_overlap_not_one
5047,4951,control,Gender_identity,47,entity_overlap_not_one
5047,4955,control,Gender_identity,47,entity_overlap_not_one
5047,4959,control,Gender_identity,47,entity_overlap_not_one
5047,4963,control,Gender_identity,47,entity_overlap_not_one
5047,4967,control,Gender_identity,47,entity_overlap_not_one
5047,4971,control,Gender_identity,47,entity_overlap_not_one
5047,4975,control,Gender_identity,47,entity_overlap_not_one
5047,4979,control,Gender_identity,47,entity_overlap_not_one
5047,4983,control,Gender_identity,47,entity_overlap_not_one
5047,4987,control,Gender_identity,47,entity_overlap_not_one
5047,4991,control,Gender_identity,47,entity_overlap_not_one
5047,4995,control,Gender_identity,47,entity_overlap_not_one
5047,4999,control,Gender_identity,47,entity_overlap_not_one
5047,5003,control,Gender_identity,47,entity_overlap_not_one
5047,5007,control,Gender_identity,47,entity_overlap_not_one
5047,5011,control,Gender_identity,47,entity_overlap_not_one
5047,5015,control,Gender_identity,47,entity_overlap_not_one
5047,5019,control,Gender_identity,47,entity_overlap_not_one
5047,5023,control,Gender_identity,47,entity_overlap_not_one
5047,5027,control,Gender_identity,47,entity_overlap_not_one
5047,5031,control,Gender_identity,47,entity_overlap_not_one
5047,5035,control,Gender_identity,47,replaced_span_not_entity1_sibling
5047,5043,control,Gender_identity,47,entity_overlap_not_one
5047,5051,control,Gender_identity,47,replaced_span_not_entity1_sibling
5047,5059,control,Gender_identity,47,replaced_span_not_entity1_sibling
5047,5067,control,Gender_identity,47,replaced_span_not_entity1_sibling
5051,4875,control,Gender_identity,47,entity_overlap_not_one
5051,4879,control,Gender_identity,47,entity_overlap_not_one
5051,4883,control,Gender_identity,47,entity_overlap_not_one
5051,4887,control,Gender_identity,47,entity_overlap_not_one
5051,4891,control,Gender_identity,47,entity_overlap_not_one
5051,4895,control,Gender_identity,47,entity_overlap_not_one
5051,4899,control,Gender_identity,47,entity_overlap_not_one
5051,4903,control,Gender_identity,47,entity_overlap_not_one
5051,4907,control,Gender_identity,47,entity_overlap_not_one
5051,4911,control,Gender_identity,47,entity_overlap_not_one
5051,4915,control,Gender_identity,47,entity_overlap_not_one
5051,4919,control,Gender_identity,47,entity_overlap_not_one
5051,4923,control,Gender_identity,47,entity_overlap_not_one
5051,4927,control,Gender_identity,47,entity_overlap_not_one
5051,4931,control,Gender_identity,47,entity_overlap_not_one
5051,4935,control,Gender_identity,47,entity_overlap_not_one
5051,4939,control,Gender_identity,47,entity_overlap_not_one
5051,4943,control,Gender_identity,47,entity_overlap_not_one
5051,4947,control,Gender_identity,47,entity_overlap_not_one
5051,4951,control,Gender_identity,47,entity_overlap_not_one
5051,4955,control,Gender_identity,47,entity_overlap_not_one
5051,4959,control,Gender_identity,47,entity_overlap_not_one
5051,4963,control,Gender_identity,47,entity_overlap_not_one
5051,4967,control,Gender_identity,47,entity_overlap_not_one
5051,4971,control,Gender_identity,47,entity_overlap_not_one
5051,4975,control,Gender_identity,47,entity_overlap_not_one
5051,4979,control,Gender_identity,47,entity_overlap_not_one
5051,4983,control,Gender_identity,47,entity_overlap_not_one
5051,4987,control,Gender_identity,47,entity_overlap_not_one
5051,4991,control,Gender_identity,47,entity_overlap_not_one
5051,4995,control,Gender_identity,47,entity_overlap_not_one
5051,4999,control,Gender_identity,47,entity_overlap_not_one
5051,5003,control,Gender_identity,47,entity_overlap_not_one
5051,5007,control,Gender_identity,47,entity_overlap_not_one
5051,5011,control,Gender_identity,47,entity_overlap_not_one
5051,5015,control,Gender_identity,47,entity_overlap_not_one
5051,5019,control,Gender_identity,47,entity_overlap_not_one
5051,5023,control,Gender_identity,47,entity_overlap_not_one
5051,5027,control,Gender_identity,47,entity_overlap_not_one
5051,5031,control,Gender_identity,47,entity_overlap_not_one
5051,5035,control,Gender_identity,47,gold_not_swapped_entity
5051,5039,control,Gender_identity,47,context_diff_not_replacement
5051,5043,control,Gender_identity,47,gold_not_swapped_entity
5051,5047,control,Gender_identity,47,context_diff_not_replacement
5051,5055,control,Gender_identity,47,entity_overlap_not_one
5051,5059,control,Gender_identity,47,gold_not_swapped_entity
5051,5063,control,Gender_identity,47,context_diff_not_replacement
5051,5067,control,Gender_identity,47,gold_not_swapped_entity
5051,5071,control,Gender_identity,47,context_diff_not_replacement
5055,4875,control,Gender_identity,47,entity_overlap_not_one
5055,4879,control,Gender_identity,47,entity_overlap_not_one
5055,4883,control,Gender_identity,47,entity_overlap_not_one
5055,4887,control,Gender_identity,47,entity_overlap_not_one
5055,4891,control,Gender_identity,47,entity_overlap_not_one
5055,4895,control,Gender_identity,47,entity_overlap_not_one
5055,4899,control,Gender_identity,47,entity_overlap_not_one
5055,4903,control,Gender_identity,47,entity_overlap_not_one
5055,4907,control,Gender_identity,47,entity_overlap_not_one
5055,4911,control,Gender_identity,47,entity_overlap_not_one
5055,4915,control,Gender_identity,47,entity_overlap_not_one
5055,4919,control,Gender_identity,47,entity_overlap_not_one
5055,4923,control,Gender_identity,47,entity_overlap_not_one
5055,4927,control,Gender_identity,47,entity_overlap_not_one
5055,4931,control,Gender_identity,47,entity_overlap_not_one
5055,4935,control,Gender_identity,47,entity_overlap_not_one
5055,4939,control,Gender_identity,47,entity_overlap_not_one
5055,4943,control,Gender_identity,47,entity_overlap_not_one
5055,4947,control,Gender_identity,47,entity_overlap_not_one
5055,4951,control,Gender_identity,47,entity_overlap_not_one
5055,4955,control,Gender_identity,47,entity_overlap_not_one
5055,4959,control,Gender_identity,47,entity_overlap_not_one
5055,4963,control,Gender_identity,47,entity_overlap_not_one
